"V1";"V2";"V3";"V4";"V5";"V6"
" 4";"  7";" 57.14";"  2.05";"face";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"defender";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"brasil";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"objectivo";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"intimação";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"especial";"1.518404e-01"
" 4";"  7";" 57.14";"  2.05";"direto";"1.518404e-01"
"*****";"*";"*";"*";"*";"*"
" 27";" 36";" 75.00";"32.29";"p";"1.325636e-08"
" 53";" 95";" 55.79";"28.72";"poder";"8.376907e-08"
" 20";" 26";" 76.92";"25.07";"estado";"5.541100e-07"
"  5";"  5";"100.00";"10.70";"2014";"1.070756e-03"
"120";"316";" 37.97";" 9.69";"ser";"1.853751e-03"
" 32";" 66";" 48.48";" 9.12";"sua";"2.522932e-03"
"  7";"  9";" 77.78";" 8.78";"5";"3.043900e-03"
"  9";" 13";" 69.23";" 8.44";"somente";"3.671580e-03"
" 50";"119";" 42.02";" 6.65";"um";"9.933593e-03"
"  3";"  3";"100.00";" 6.40";"156";"1.140177e-02"
"  3";"  3";"100.00";" 6.40";"plenamente";"1.140177e-02"
"  3";"  3";"100.00";" 6.40";"h";"1.140177e-02"
"  3";"  3";"100.00";" 6.40";"anteriormente";"1.140177e-02"
" 23";" 49";" 46.94";" 5.41";"seu";"1.999837e-02"
"  4";"  5";" 80.00";" 5.33";"v";"2.094193e-02"
"  4";"  5";" 80.00";" 5.33";"2012";"2.094193e-02"
"  4";"  5";" 80.00";" 5.33";"claramente";"2.094193e-02"
"  4";"  5";" 80.00";" 5.33";"ademais";"2.094193e-02"
"  8";" 13";" 61.54";" 5.31";"1";"2.117988e-02"
" 73";"189";" 38.62";" 5.27";"não";"2.163831e-02"
" 86";"229";" 37.55";" 4.89";"se";"2.697942e-02"
" 38";" 94";" 40.43";" 3.55";"uma";"5.936922e-02"
"  3";"  4";" 75.00";" 3.42";"você";"6.449703e-02"
"182";"542";" 33.58";" 3.07";"a";"7.955934e-02"
" 17";" 38";" 44.74";" 3.00";"qualquer";"8.335973e-02"
"  9";" 18";" 50.00";" 2.75";"tal";"9.718335e-02"
"  5";"  9";" 55.56";" 2.32";"tanto";"1.273580e-01"
"  4";"  7";" 57.14";" 2.05";"isto";"1.518404e-01"
"*";"*";"*";"*";"*";"*"
"**";"classe";"4";"**";"";""
"****";"219";"678";"32.3";"****";""
"33";"34";" 97.06";"68.65";"teixeira";"1.178600e-16"
"34";"36";" 94.44";"67.14";"escritório";"2.526834e-16"
"46";"60";" 76.67";"59.25";"interceptação";"1.388317e-14"
"28";"29";" 96.55";"57.19";"terminal";"3.950665e-14"
"26";"27";" 96.30";"52.66";"advocacia";"3.958068e-13"
"22";"22";"100.00";"47.66";"achar";"5.079790e-12"
"20";"20";"100.00";"43.19";"nao";"4.962555e-11"
"27";"32";" 84.38";"41.65";"deltan";"1.092804e-10"
"19";"19";"100.00";"40.97";"lils";"1.545803e-10"
"23";"27";" 85.19";"35.96";"roberto";"2.009919e-09"
"16";"16";"100.00";"34.34";"palestra";"4.616459e-09"
"39";"61";" 63.93";"30.67";"advogado";"3.052037e-08"
"14";"14";"100.00";"29.96";"número";"4.407939e-08"
"14";"14";"100.00";"29.96";"telefonia";"4.407939e-08"
"18";"21";" 85.71";"28.27";"telefone";"1.053030e-07"
"13";"13";"100.00";"27.78";"martins";"1.359792e-07"
"14";"15";" 93.33";"26.13";"empresa";"3.192638e-07"
"16";"19";" 84.21";"24.09";"bom";"9.204321e-07"
"13";"14";" 92.86";"23.97";"operador";"9.773004e-07"
"10";"10";"100.00";"21.27";"ramal";"3.983730e-06"
"17";"22";" 77.27";"21.03";"interceptar";"4.522255e-06"
"14";"17";" 82.35";"19.98";"saber";"7.839190e-06"
"28";"45";" 62.22";"19.73";"mpf";"8.902920e-06"
"15";"19";" 78.95";"19.45";"referido";"1.032226e-05"
"15";"19";" 78.95";"19.45";"pf";"1.032226e-05"
" 9";" 9";"100.00";"19.12";"sítio";"1.229593e-05"
" 9";" 9";"100.00";"19.12";"informar";"1.229593e-05"
"10";"11";" 90.91";"17.56";"welter";"2.778419e-05"
" 8";" 8";"100.00";"16.97";"prado";"3.802864e-05"
" 8";" 8";"100.00";"16.97";"tb";"3.802864e-05"
" 8";" 8";"100.00";"16.97";"paludo";"3.802864e-05"
" 8";" 8";"100.00";"16.97";"januario";"3.802864e-05"
"23";"37";" 62.16";"15.96";"telefônico";"6.474555e-05"
" 9";"10";" 90.00";"15.45";"melhor";"8.461233e-05"
" 9";"10";" 90.00";"15.45";"notícia";"8.461233e-05"
"18";"27";" 66.67";"15.19";"dizer";"9.737954e-05"
"17";"25";" 68.00";"15.13";"informação";"1.004761e-04"
" 7";" 7";"100.00";"14.82";"apf";"1.180060e-04"
" 7";" 7";"100.00";"14.82";"vcs";"1.180060e-04"
" 7";" 7";"100.00";"14.82";"usar";"1.180060e-04"
" 7";" 7";"100.00";"14.82";"pq";"1.180060e-04"
"21";"34";" 61.76";"14.21";"diálogo";"1.634726e-04"
" 8";" 9";" 88.89";"13.36";"autorização";"2.575084e-04"
" 6";" 6";"100.00";"12.69";"trabalhar";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"roberson";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"conducao";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"andrey";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"aberto";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"mendonça";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"enviar";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"concordar";"3.680840e-04"
" 6";" 6";"100.00";"12.69";"anexo";"3.680840e-04"
" 9";"11";" 81.82";"12.54";"jerusa";"3.988530e-04"
"11";"15";" 73.33";"11.81";"nota";"5.890055e-04"
"14";"21";" 66.67";"11.70";"falar";"6.236196e-04"
"12";"17";" 70.59";"11.69";"data";"6.285885e-04"
" 7";" 8";" 87.50";"11.28";"laura";"7.834371e-04"
" 7";" 8";" 87.50";"11.28";"publicar";"7.834371e-04"
" 7";" 8";" 87.50";"11.28";"celular";"7.834371e-04"
"18";"30";" 60.00";"11.01";"dia";"9.046930e-04"
"16";"26";" 61.54";"10.57";"ofício";"1.149895e-03"
" 8";"10";" 80.00";"10.56";"petição";"1.155421e-03"
" 5";" 5";"100.00";"10.56";"anselmo";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"vladimir";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"vincular";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"travar";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"receita";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"ramal_tronco";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"noronha";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"julio";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"januário";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"gente";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"camila";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"cadastro";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"atibaia";"1.157296e-03"
" 5";" 5";"100.00";"10.56";"atar";"1.157296e-03"
" 9";"12";" 75.00";"10.19";"dallagnol";"1.415589e-03"
"10";"14";" 71.43";"10.01";"novo";"1.558358e-03"
"10";"14";" 71.43";"10.01";"ficar";"1.558358e-03"
"12";"18";" 66.67";" 9.99";"pedir";"1.576920e-03"
"11";"16";" 68.75";" 9.96";"constar";"1.603592e-03"
"16";"27";" 59.26";" 9.35";"dar";"2.235339e-03"
" 6";" 7";" 85.71";" 9.23";"valer";"2.383400e-03"
" 6";" 7";" 85.71";" 9.23";"soltar";"2.383400e-03"
" 7";" 9";" 77.78";" 8.63";"trazer";"3.313234e-03"
" 7";" 9";" 77.78";" 8.63";"realidade";"3.313234e-03"
" 7";" 9";" 77.78";" 8.63";"continuar";"3.313234e-03"
" 4";" 4";"100.00";" 8.43";"rs";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"excelente";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"colega";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"vivo";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"titularizado";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"resolução";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"pertencer";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"pertencente";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"grampear";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"globo";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"flor";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"corresponder";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"correa";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"bonfim";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"aquisição";"3.684080e-03"
" 4";" 4";"100.00";" 8.43";"alvo";"3.684080e-03"
"11";"17";" 64.71";" 8.37";"mandar";"3.807450e-03"
"11";"17";" 64.71";" 8.37";"paulo";"3.807450e-03"
" 8";"11";" 72.73";" 8.36";"denúncia";"3.842914e-03"
"10";"15";" 66.67";" 8.28";"grupo";"3.998652e-03"
" 5";" 6";" 83.33";" 7.21";"palocci";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"esquema";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"entender";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"evento";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"apreensão";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"prr";"7.251740e-03"
" 5";" 6";" 83.33";" 7.21";"difícil";"7.251740e-03"
"11";"18";" 61.11";" 7.02";"procurador";"8.066459e-03"
"18";"34";" 52.94";" 6.97";"juízo";"8.272095e-03"
" 6";" 8";" 75.00";" 6.75";"ideia";"9.376284e-03"
" 8";"12";" 66.67";" 6.60";"conhecimento";"1.021113e-02"
" 3";" 3";"100.00";" 6.32";"noticiar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"explicar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"reforçar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"publicação";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"pozzobon";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"integrante";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"demorar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"conjur";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"ag";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"vc";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"thompson";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"sozinho";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"oas";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"luciano";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"extravagante";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"equivocar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"entao";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"dr";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"cnpj";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"avisar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"apanhar";"1.196791e-02"
" 3";" 3";"100.00";" 6.32";"amigo";"1.196791e-02"
" 4";" 5";" 80.00";" 5.24";"presidente";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"sede";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"imprensa";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"dirigir";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"pedro";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"crer";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"corroboração";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"tessler";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"telegram";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"relatório";"2.206155e-02"
" 4";" 5";" 80.00";" 5.24";"ligar";"2.206155e-02"
" 5";" 7";" 71.43";" 4.95";"jornal";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"fonte";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"encontrar";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"autorizar";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"criticar";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"coisa";"2.606128e-02"
" 5";" 7";" 71.43";" 4.95";"atender";"2.606128e-02"
" 6";" 9";" 66.67";" 4.93";"transcrever";"2.645432e-02"
" 6";" 9";" 66.67";" 4.93";"encaminhar";"2.645432e-02"
" 8";"14";" 57.14";" 4.03";"querer";"4.458510e-02"
" 6";"10";" 60.00";" 3.56";"pedido";"5.914753e-02"
" 5";" 8";" 62.50";" 3.38";"mensagem";"6.614198e-02"
" 5";" 8";" 62.50";" 3.38";"pgr";"6.614198e-02"
" 3";" 4";" 75.00";" 3.35";"monitoramento";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"semana";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"folha";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"confirmar";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"suposto";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"resposta";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"oficiar";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"neto";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"mar";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"lado";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"il";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"ft";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"exclusão";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"equipa";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"cuidado";"6.700825e-02"
" 3";" 4";" 75.00";" 3.35";"comprovar";"6.700825e-02"
" 4";" 6";" 66.67";" 3.27";"reportagem";"7.058387e-02"
" 4";" 6";" 66.67";" 3.27";"prazo";"7.058387e-02"
" 4";" 6";" 66.67";" 3.27";"áudio";"7.058387e-02"
" 4";" 6";" 66.67";" 3.27";"grande";"7.058387e-02"
"13";"28";" 46.43";" 2.67";"pessoa";"1.025296e-01"
"20";"47";" 42.55";" 2.43";"lula";"1.192294e-01"
" 5";" 9";" 55.56";" 2.26";"cnj";"1.331287e-01"
" 5";" 9";" 55.56";" 2.26";"atingir";"1.331287e-01"
" 5";" 9";" 55.56";" 2.26";"depender";"1.331287e-01"
" 7";"14";" 50.00";" 2.05";"deixar";"1.524226e-01"
" 9";"19";" 47.37";" 2.03";"só";"1.542733e-01"
"*****";"*";"*";"*";"*";"*"
"39";" 58";" 67.24";"35.41";"2016";"2.671036e-09"
"23";" 28";" 82.14";"33.18";"16";"8.403986e-09"
"39";" 60";" 65.00";"32.19";"ele";"1.400964e-08"
"17";" 19";" 89.47";"29.22";"11";"6.461071e-08"
"14";" 15";" 93.33";"26.13";"pro";"3.192638e-07"
"68";"136";" 50.00";"24.37";"ir";"7.945200e-07"
"11";" 11";"100.00";"23.44";"59";"1.292057e-06"
"18";" 23";" 78.26";"23.00";"03";"1.622214e-06"
"14";" 16";" 87.50";"22.83";"22";"1.767270e-06"
"69";"141";" 48.94";"22.53";"ter";"2.070190e-06"
"14";" 17";" 82.35";"19.98";"19";"7.839190e-06"
" 9";"  9";"100.00";"19.12";"24";"1.229593e-05"
"12";" 14";" 85.71";"18.65";"25";"1.569982e-05"
"15";" 20";" 75.00";"17.18";"02";"3.396364e-05"
" 8";"  8";"100.00";"16.97";"q";"3.802864e-05"
"11";" 13";" 84.62";"16.59";"18";"4.644011e-05"
" 9";" 10";" 90.00";"15.45";"31";"8.461233e-05"
"15";" 21";" 71.43";"15.17";"antes";"9.812677e-05"
"10";" 12";" 83.33";"14.55";"14";"1.365636e-04"
"39";" 76";" 51.32";"14.15";"estar";"1.685598e-04"
"25";" 43";" 58.14";"14.02";"isso";"1.811293e-04"
"29";" 53";" 54.72";"13.21";"mais";"2.782548e-04"
" 9";" 11";" 81.82";"12.54";"nome";"3.988530e-04"
"10";" 13";" 76.92";"12.07";"tentar";"5.127904e-04"
" 8";" 10";" 80.00";"10.56";"21";"1.155421e-03"
" 8";" 10";" 80.00";"10.56";"23";"1.155421e-03"
" 5";"  5";"100.00";"10.56";"56";"1.157296e-03"
" 5";"  5";"100.00";"10.56";"40";"1.157296e-03"
" 5";"  5";"100.00";"10.56";"09";"1.157296e-03"
" 5";"  5";"100.00";"10.56";"53";"1.157296e-03"
" 5";"  5";"100.00";"10.56";"20";"1.157296e-03"
" 9";" 12";" 75.00";"10.19";"depois";"1.415589e-03"
" 9";" 12";" 75.00";"10.19";"agora";"1.415589e-03"
" 6";"  7";" 85.71";" 9.23";"15";"2.383400e-03"
" 4";"  4";"100.00";" 8.43";"06";"3.684080e-03"
" 4";"  4";"100.00";" 8.43";"55";"3.684080e-03"
" 4";"  4";"100.00";" 8.43";"tu";"3.684080e-03"
" 4";"  4";"100.00";" 8.43";"44";"3.684080e-03"
" 5";"  6";" 83.33";" 7.21";"ontem";"7.251740e-03"
" 5";"  6";" 83.33";" 7.21";"nossa";"7.251740e-03"
" 5";"  6";" 83.33";" 7.21";"33";"7.251740e-03"
" 6";"  8";" 75.00";" 6.75";"b";"9.376284e-03"
" 6";"  8";" 75.00";" 6.75";"35";"9.376284e-03"
" 7";" 10";" 70.00";" 6.60";"17";"1.021755e-02"
" 3";"  3";"100.00";" 6.32";"54";"1.196791e-02"
" 3";"  3";"100.00";" 6.32";"hora";"1.196791e-02"
" 3";"  3";"100.00";" 6.32";"01";"1.196791e-02"
" 3";"  3";"100.00";" 6.32";"vinte";"1.196791e-02"
" 3";"  3";"100.00";" 6.32";"50";"1.196791e-02"
" 4";"  5";" 80.00";" 5.24";"41";"2.206155e-02"
" 4";"  5";" 80.00";" 5.24";"27";"2.206155e-02"
" 5";"  7";" 71.43";" 4.95";"29";"2.606128e-02"
" 6";"  9";" 66.67";" 4.93";"30";"2.645432e-02"
"13";" 25";" 52.00";" 4.61";"também";"3.185463e-02"
" 9";" 16";" 56.25";" 4.30";"04";"3.815571e-02"
"23";" 52";" 44.23";" 3.67";"fazer";"5.554982e-02"
" 9";" 17";" 52.94";" 3.40";"eu";"6.531020e-02"
" 3";"  4";" 75.00";" 3.35";"nada";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"entanto";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"eh";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"52";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"46";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"sim";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"quase";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"cinco";"6.700825e-02"
" 3";"  4";" 75.00";" 3.35";"34";"6.700825e-02"
" 4";"  6";" 66.67";" 3.27";"28";"7.058387e-02"
" 4";"  6";" 66.67";" 3.27";"26";"7.058387e-02"
" 4";"  6";" 66.67";" 3.27";"pouco";"7.058387e-02"
" 4";"  6";" 66.67";" 3.27";"07";"7.058387e-02"
" 8";" 16";" 50.00";" 2.35";"muito";"1.254877e-01"
" 5";"  9";" 55.56";" 2.26";"embora";"1.331287e-01"
" 9";" 19";" 47.37";" 2.03";"inclusive";"1.542733e-01"
"*";"*";"*";"*";"*";"*"
